GEO.id,GEO.id2,GEO.display-label,D001
1580000US0667000075020600,0667000075020600,"Census Tract 206, San Francisco County, San Francisco city, California",4711
1580000US0667000075020700,0667000075020700,"Census Tract 207, San Francisco County, San Francisco city, California",5171
1580000US0667000075020800,0667000075020800,"Census Tract 208, San Francisco County, San Francisco city, California",6577
1580000US0667000075020900,0667000075020900,"Census Tract 209, San Francisco County, San Francisco city, California",4372
1580000US0667000075021000,0667000075021000,"Census Tract 210, San Francisco County, San Francisco city, California",4196
1580000US0667000075021100,0667000075021100,"Census Tract 211, San Francisco County, San Francisco city, California",3853
1580000US0667000075021200,0667000075021200,"Census Tract 212, San Francisco County, San Francisco city, California",2779
1580000US0667000075021300,0667000075021300,"Census Tract 213, San Francisco County, San Francisco city, California",2474
1580000US0667000075021400,0667000075021400,"Census Tract 214, San Francisco County, San Francisco city, California",3264
1580000US0667000075021500,0667000075021500,"Census Tract 215, San Francisco County, San Francisco city, California",5096
1580000US0667000075021600,0667000075021600,"Census Tract 216, San Francisco County, San Francisco city, California",3836
1580000US0667000075021700,0667000075021700,"Census Tract 217, San Francisco County, San Francisco city, California",3948
1580000US0667000075021800,0667000075021800,"Census Tract 218, San Francisco County, San Francisco city, California",3840
1580000US0667000075022600,0667000075022600,"Census Tract 226, San Francisco County, San Francisco city, California",1534
1580000US0667000075022702,0667000075022702,"Census Tract 227.02, San Francisco County, San Francisco city, California",2060
1580000US0667000075022704,0667000075022704,"Census Tract 227.04, San Francisco County, San Francisco city, California",3122
1580000US0667000075022801,0667000075022801,"Census Tract 228.01, San Francisco County, San Francisco city, California",5078
1580000US0667000075022802,0667000075022802,"Census Tract 228.02, San Francisco County, San Francisco city, California",2099
1580000US0667000075022803,0667000075022803,"Census Tract 228.03, San Francisco County, San Francisco city, California",4595
1580000US0667000075022901,0667000075022901,"Census Tract 229.01, San Francisco County, San Francisco city, California",4640
1580000US0667000075022902,0667000075022902,"Census Tract 229.02, San Francisco County, San Francisco city, California",2617
1580000US0667000075022903,0667000075022903,"Census Tract 229.03, San Francisco County, San Francisco city, California",3384
1580000US0667000075023001,0667000075023001,"Census Tract 230.01, San Francisco County, San Francisco city, California",5216
1580000US0667000075023003,0667000075023003,"Census Tract 230.03, San Francisco County, San Francisco city, California",4093
1580000US0667000075023102,0667000075023102,"Census Tract 231.02, San Francisco County, San Francisco city, California",3478
1580000US0667000075023103,0667000075023103,"Census Tract 231.03, San Francisco County, San Francisco city, California",3725
1580000US0667000075023200,0667000075023200,"Census Tract 232, San Francisco County, San Francisco city, California",4582
1580000US0667000075023300,0667000075023300,"Census Tract 233, San Francisco County, San Francisco city, California",2624
1580000US0667000075023400,0667000075023400,"Census Tract 234, San Francisco County, San Francisco city, California",3660
1580000US0667000075025100,0667000075025100,"Census Tract 251, San Francisco County, San Francisco city, California",3077
1580000US0667000075025200,0667000075025200,"Census Tract 252, San Francisco County, San Francisco city, California",5369
1580000US0667000075025300,0667000075025300,"Census Tract 253, San Francisco County, San Francisco city, California",4362
1580000US0667000075025401,0667000075025401,"Census Tract 254.01, San Francisco County, San Francisco city, California",3404
1580000US0667000075025402,0667000075025402,"Census Tract 254.02, San Francisco County, San Francisco city, California",2912
1580000US0667000075025403,0667000075025403,"Census Tract 254.03, San Francisco County, San Francisco city, California",4267
1580000US0667000075025500,0667000075025500,"Census Tract 255, San Francisco County, San Francisco city, California",8471
1580000US0667000075025600,0667000075025600,"Census Tract 256, San Francisco County, San Francisco city, California",5618
1580000US0667000075025701,0667000075025701,"Census Tract 257.01, San Francisco County, San Francisco city, California",4788
1580000US0667000075025702,0667000075025702,"Census Tract 257.02, San Francisco County, San Francisco city, California",4665
1580000US0667000075025800,0667000075025800,"Census Tract 258, San Francisco County, San Francisco city, California",1960
1580000US0667000075025900,0667000075025900,"Census Tract 259, San Francisco County, San Francisco city, California",4261
1580000US0667000075026001,0667000075026001,"Census Tract 260.01, San Francisco County, San Francisco city, California",5863
1580000US0667000075026002,0667000075026002,"Census Tract 260.02, San Francisco County, San Francisco city, California",3544
1580000US0667000075026003,0667000075026003,"Census Tract 260.03, San Francisco County, San Francisco city, California",4908
1580000US0667000075026004,0667000075026004,"Census Tract 260.04, San Francisco County, San Francisco city, California",4315
1580000US0667000075026100,0667000075026100,"Census Tract 261, San Francisco County, San Francisco city, California",6810
1580000US0667000075026200,0667000075026200,"Census Tract 262, San Francisco County, San Francisco city, California",7564
1580000US0667000075026301,0667000075026301,"Census Tract 263.01, San Francisco County, San Francisco city, California",4875
1580000US0667000075026302,0667000075026302,"Census Tract 263.02, San Francisco County, San Francisco city, California",4992
1580000US0667000075026303,0667000075026303,"Census Tract 263.03, San Francisco County, San Francisco city, California",4551
1580000US0667000075026401,0667000075026401,"Census Tract 264.01, San Francisco County, San Francisco city, California",4044
1580000US0667000075026402,0667000075026402,"Census Tract 264.02, San Francisco County, San Francisco city, California",4118
1580000US0667000075026403,0667000075026403,"Census Tract 264.03, San Francisco County, San Francisco city, California",4140
1580000US0667000075026404,0667000075026404,"Census Tract 264.04, San Francisco County, San Francisco city, California",2851
1580000US0667000075030101,0667000075030101,"Census Tract 301.01, San Francisco County, San Francisco city, California",4233
1580000US0667000075030102,0667000075030102,"Census Tract 301.02, San Francisco County, San Francisco city, California",4838
1580000US0667000075030201,0667000075030201,"Census Tract 302.01, San Francisco County, San Francisco city, California",3928
1580000US0667000075030202,0667000075030202,"Census Tract 302.02, San Francisco County, San Francisco city, California",4313
1580000US0667000075030301,0667000075030301,"Census Tract 303.01, San Francisco County, San Francisco city, California",5658
1580000US0667000075030302,0667000075030302,"Census Tract 303.02, San Francisco County, San Francisco city, California",3549
1580000US0667000075030400,0667000075030400,"Census Tract 304, San Francisco County, San Francisco city, California",5106
1580000US0667000075030500,0667000075030500,"Census Tract 305, San Francisco County, San Francisco city, California",3046
1580000US0667000075030600,0667000075030600,"Census Tract 306, San Francisco County, San Francisco city, California",2221
1580000US0667000075030700,0667000075030700,"Census Tract 307, San Francisco County, San Francisco city, California",6343
1580000US0667000075030800,0667000075030800,"Census Tract 308, San Francisco County, San Francisco city, California",5667
1580000US0667000075030900,0667000075030900,"Census Tract 309, San Francisco County, San Francisco city, California",6581
1580000US0667000075031000,0667000075031000,"Census Tract 310, San Francisco County, San Francisco city, California",3494
1580000US0667000075031100,0667000075031100,"Census Tract 311, San Francisco County, San Francisco city, California",6193
1580000US0667000075031201,0667000075031201,"Census Tract 312.01, San Francisco County, San Francisco city, California",6167
1580000US0667000075031202,0667000075031202,"Census Tract 312.02, San Francisco County, San Francisco city, California",3137
1580000US0667000075031301,0667000075031301,"Census Tract 313.01, San Francisco County, San Francisco city, California",3826
1580000US0667000075031302,0667000075031302,"Census Tract 313.02, San Francisco County, San Francisco city, California",5495
1580000US0667000075031400,0667000075031400,"Census Tract 314, San Francisco County, San Francisco city, California",6676
1580000US0667000075032601,0667000075032601,"Census Tract 326.01, San Francisco County, San Francisco city, California",4416
1580000US0667000075032602,0667000075032602,"Census Tract 326.02, San Francisco County, San Francisco city, California",4316
1580000US0667000075032700,0667000075032700,"Census Tract 327, San Francisco County, San Francisco city, California",6572
1580000US0667000075032801,0667000075032801,"Census Tract 328.01, San Francisco County, San Francisco city, California",4238
1580000US0667000075032802,0667000075032802,"Census Tract 328.02, San Francisco County, San Francisco city, California",4047
1580000US0667000075032901,0667000075032901,"Census Tract 329.01, San Francisco County, San Francisco city, California",5021
1580000US0667000075032902,0667000075032902,"Census Tract 329.02, San Francisco County, San Francisco city, California",3831
1580000US0667000075033000,0667000075033000,"Census Tract 330, San Francisco County, San Francisco city, California",7764
1580000US0667000075033100,0667000075033100,"Census Tract 331, San Francisco County, San Francisco city, California",3968
1580000US0667000075033201,0667000075033201,"Census Tract 332.01, San Francisco County, San Francisco city, California",3683
1580000US0667000075033203,0667000075033203,"Census Tract 332.03, San Francisco County, San Francisco city, California",3472
1580000US0667000075033204,0667000075033204,"Census Tract 332.04, San Francisco County, San Francisco city, California",3821
1580000US0667000075035100,0667000075035100,"Census Tract 351, San Francisco County, San Francisco city, California",7842
1580000US0667000075035201,0667000075035201,"Census Tract 352.01, San Francisco County, San Francisco city, California",5300
1580000US0667000075035202,0667000075035202,"Census Tract 352.02, San Francisco County, San Francisco city, California",4322
1580000US0667000075035300,0667000075035300,"Census Tract 353, San Francisco County, San Francisco city, California",7226
1580000US0667000075035400,0667000075035400,"Census Tract 354, San Francisco County, San Francisco city, California",6691
1580000US0667000075040100,0667000075040100,"Census Tract 401, San Francisco County, San Francisco city, California",4088
1580000US0667000075040200,0667000075040200,"Census Tract 402, San Francisco County, San Francisco city, California",5191
1580000US0667000075042601,0667000075042601,"Census Tract 426.01, San Francisco County, San Francisco city, California",3687
1580000US0667000075042602,0667000075042602,"Census Tract 426.02, San Francisco County, San Francisco city, California",3243
1580000US0667000075042700,0667000075042700,"Census Tract 427, San Francisco County, San Francisco city, California",5326
1580000US0667000075042800,0667000075042800,"Census Tract 428, San Francisco County, San Francisco city, California",2376
1580000US0667000075045100,0667000075045100,"Census Tract 451, San Francisco County, San Francisco city, California",4996
1580000US0667000075045200,0667000075045200,"Census Tract 452, San Francisco County, San Francisco city, California",6474
1580000US0667000075047600,0667000075047600,"Census Tract 476, San Francisco County, San Francisco city, California",5137
1580000US0667000075047701,0667000075047701,"Census Tract 477.01, San Francisco County, San Francisco city, California",4334
1580000US0667000075047702,0667000075047702,"Census Tract 477.02, San Francisco County, San Francisco city, California",3824
1580000US0667000075047801,0667000075047801,"Census Tract 478.01, San Francisco County, San Francisco city, California",4005
1580000US0667000075047802,0667000075047802,"Census Tract 478.02, San Francisco County, San Francisco city, California",3656
1580000US0667000075047901,0667000075047901,"Census Tract 479.01, San Francisco County, San Francisco city, California",6400
1580000US0667000075047902,0667000075047902,"Census Tract 479.02, San Francisco County, San Francisco city, California",3536
1580000US0667000075060100,0667000075060100,"Census Tract 601, San Francisco County, San Francisco city, California",3235
1580000US0667000075060400,0667000075060400,"Census Tract 604, San Francisco County, San Francisco city, California",1689
1580000US0667000075060502,0667000075060502,"Census Tract 605.02, San Francisco County, San Francisco city, California",3216
1580000US0667000075060700,0667000075060700,"Census Tract 607, San Francisco County, San Francisco city, California",9083
1580000US0667000075061000,0667000075061000,"Census Tract 610, San Francisco County, San Francisco city, California",3610
1580000US0667000075061100,0667000075061100,"Census Tract 611, San Francisco County, San Francisco city, California",4307
1580000US0667000075061200,0667000075061200,"Census Tract 612, San Francisco County, San Francisco city, California",4089
1580000US0667000075061400,0667000075061400,"Census Tract 614, San Francisco County, San Francisco city, California",5395
1580000US0667000075061500,0667000075061500,"Census Tract 615.00, San Francisco County, San Francisco city, California",11502
1580000US0667000075980200,0667000075980200,"Census Tract 9802, San Francisco County, San Francisco city, California",320
1580000US0667000075980300,0667000075980300,"Census Tract 9803, San Francisco County, San Francisco city, California",171
1580000US0667000075980401,0667000075980401,"Census Tract 9804.01, San Francisco County, San Francisco city, California",0
1580000US0667000075980501,0667000075980501,"Census Tract 9805.01, San Francisco County, San Francisco city, California",797
1580000US0667000075980600,0667000075980600,"Census Tract 9806, San Francisco County, San Francisco city, California",467
1580000US0667000075980900,0667000075980900,"Census Tract 9809, San Francisco County, San Francisco city, California",350
1580000US0667000075990100,0667000075990100,"Census Tract 9901, San Francisco County, San Francisco city, California",0
