GEO.id,GEO.id2,GEO.display-label,VD01
Id,Id2,Geography,Per capita income in 1999
1580000US0644000037104702,0644000037104702,"Census Tract 1047.02, Los Angeles County (part), Los Angeles city, California",9887
1580000US0644000037104810,0644000037104810,"Census Tract 1048.10, Los Angeles County (part), Los Angeles city, California",10615
1580000US0644000037104820,0644000037104820,"Census Tract 1048.20, Los Angeles County (part), Los Angeles city, California",8533
1580000US0644000037106010,0644000037106010,"Census Tract 1060.10, Los Angeles County (part), Los Angeles city, California",20999
1580000US0644000037106020,0644000037106020,"Census Tract 1060.20, Los Angeles County (part), Los Angeles city, California",17760
1580000US0644000037106111,0644000037106111,"Census Tract 1061.11 (part), Los Angeles County (part), Los Angeles city, California",22528
1580000US0644000037106112,0644000037106112,"Census Tract 1061.12, Los Angeles County (part), Los Angeles city, California",15430
1580000US0644000037106113,0644000037106113,"Census Tract 1061.13, Los Angeles County (part), Los Angeles city, California",15960
1580000US0644000037106114,0644000037106114,"Census Tract 1061.14, Los Angeles County (part), Los Angeles city, California",13082
1580000US0644000037106402,0644000037106402,"Census Tract 1064.02, Los Angeles County (part), Los Angeles city, California",18660
1580000US0644000037106403,0644000037106403,"Census Tract 1064.03, Los Angeles County (part), Los Angeles city, California",12578
1580000US0644000037106404,0644000037106404,"Census Tract 1064.04, Los Angeles County (part), Los Angeles city, California",8833
1580000US0644000037106510,0644000037106510,"Census Tract 1065.10, Los Angeles County (part), Los Angeles city, California",19166
1580000US0644000037106520,0644000037106520,"Census Tract 1065.20, Los Angeles County (part), Los Angeles city, California",12920
1580000US0644000037106602,0644000037106602,"Census Tract 1066.02, Los Angeles County (part), Los Angeles city, California",32560
1580000US0644000037106603,0644000037106603,"Census Tract 1066.03 (part), Los Angeles County (part), Los Angeles city, California",35484
1580000US0644000037106604,0644000037106604,"Census Tract 1066.04, Los Angeles County (part), Los Angeles city, California",14055
1580000US0644000037106605,0644000037106605,"Census Tract 1066.05, Los Angeles County (part), Los Angeles city, California",15428
1580000US0644000037106606,0644000037106606,"Census Tract 1066.06, Los Angeles County (part), Los Angeles city, California",2968
1580000US0644000037106641,0644000037106641,"Census Tract 1066.41, Los Angeles County (part), Los Angeles city, California",33775
1580000US0644000037106642,0644000037106642,"Census Tract 1066.42, Los Angeles County (part), Los Angeles city, California",30960
1580000US0644000037106643,0644000037106643,"Census Tract 1066.43, Los Angeles County (part), Los Angeles city, California",41321
1580000US0644000037107010,0644000037107010,"Census Tract 1070.10, Los Angeles County (part), Los Angeles city, California",10632
1580000US0644000037107020,0644000037107020,"Census Tract 1070.20, Los Angeles County (part), Los Angeles city, California",11573
1580000US0644000037108101,0644000037108101,"Census Tract 1081.01, Los Angeles County (part), Los Angeles city, California",28308
1580000US0644000037108102,0644000037108102,"Census Tract 1081.02, Los Angeles County (part), Los Angeles city, California",37084
1580000US0644000037108103,0644000037108103,"Census Tract 1081.03, Los Angeles County (part), Los Angeles city, California",45480
1580000US0644000037108104,0644000037108104,"Census Tract 1081.04, Los Angeles County (part), Los Angeles city, California",46996
1580000US0644000037108200,0644000037108200,"Census Tract 1082 (part), Los Angeles County (part), Los Angeles city, California",41507
1580000US0644000037109100,0644000037109100,"Census Tract 1091, Los Angeles County (part), Los Angeles city, California",15710
1580000US0644000037109200,0644000037109200,"Census Tract 1092, Los Angeles County (part), Los Angeles city, California",20897
1580000US0644000037109300,0644000037109300,"Census Tract 1093, Los Angeles County (part), Los Angeles city, California",21157
1580000US0644000037109400,0644000037109400,"Census Tract 1094, Los Angeles County (part), Los Angeles city, California",16374
1580000US0644000037109500,0644000037109500,"Census Tract 1095, Los Angeles County (part), Los Angeles city, California",11417
1580000US0644000037109601,0644000037109601,"Census Tract 1096.01, Los Angeles County (part), Los Angeles city, California",17851
1580000US0644000037109602,0644000037109602,"Census Tract 1096.02, Los Angeles County (part), Los Angeles city, California",20407
1580000US0644000037109700,0644000037109700,"Census Tract 1097, Los Angeles County (part), Los Angeles city, California",22361
1580000US0644000037109800,0644000037109800,"Census Tract 1098, Los Angeles County (part), Los Angeles city, California",19563
1580000US0644000037111100,0644000037111100,"Census Tract 1111, Los Angeles County (part), Los Angeles city, California",20825
1580000US0644000037111201,0644000037111201,"Census Tract 1112.01, Los Angeles County (part), Los Angeles city, California",25119
1580000US0644000037111202,0644000037111202,"Census Tract 1112.02, Los Angeles County (part), Los Angeles city, California",23717
1580000US0644000037111203,0644000037111203,"Census Tract 1112.03, Los Angeles County (part), Los Angeles city, California",27643
1580000US0644000037111204,0644000037111204,"Census Tract 1112.04, Los Angeles County (part), Los Angeles city, California",43571
1580000US0644000037111301,0644000037111301,"Census Tract 1113.01, Los Angeles County (part), Los Angeles city, California",21497
1580000US0644000037111302,0644000037111302,"Census Tract 1113.02, Los Angeles County (part), Los Angeles city, California",26297
1580000US0644000037111400,0644000037111400,"Census Tract 1114, Los Angeles County (part), Los Angeles city, California",19752
1580000US0644000037113100,0644000037113100,"Census Tract 1131, Los Angeles County (part), Los Angeles city, California",36246
1580000US0644000037113202,0644000037113202,"Census Tract 1132.02 (part), Los Angeles County (part), Los Angeles city, California",43050
1580000US0644000037113211,0644000037113211,"Census Tract 1132.11, Los Angeles County (part), Los Angeles city, California",34780
1580000US0644000037113212,0644000037113212,"Census Tract 1132.12, Los Angeles County (part), Los Angeles city, California",25319
1580000US0644000037113213,0644000037113213,"Census Tract 1132.13, Los Angeles County (part), Los Angeles city, California",25934
1580000US0644000037113231,0644000037113231,"Census Tract 1132.31 (part), Los Angeles County (part), Los Angeles city, California",36270
1580000US0644000037113232,0644000037113232,"Census Tract 1132.32, Los Angeles County (part), Los Angeles city, California",33147
1580000US0644000037113233,0644000037113233,"Census Tract 1132.33, Los Angeles County (part), Los Angeles city, California",15481
1580000US0644000037113234,0644000037113234,"Census Tract 1132.34, Los Angeles County (part), Los Angeles city, California",15662
1580000US0644000037113301,0644000037113301,"Census Tract 1133.01, Los Angeles County (part), Los Angeles city, California",39449
1580000US0644000037113303,0644000037113303,"Census Tract 1133.03, Los Angeles County (part), Los Angeles city, California",22658
1580000US0644000037113321,0644000037113321,"Census Tract 1133.21, Los Angeles County (part), Los Angeles city, California",21180
1580000US0644000037113322,0644000037113322,"Census Tract 1133.22, Los Angeles County (part), Los Angeles city, California",29221
1580000US0644000037113401,0644000037113401,"Census Tract 1134.01, Los Angeles County (part), Los Angeles city, California",24022
1580000US0644000037113421,0644000037113421,"Census Tract 1134.21, Los Angeles County (part), Los Angeles city, California",17539
1580000US0644000037113422,0644000037113422,"Census Tract 1134.22, Los Angeles County (part), Los Angeles city, California",20948
1580000US0644000037115101,0644000037115101,"Census Tract 1151.01, Los Angeles County (part), Los Angeles city, California",47267
1580000US0644000037115102,0644000037115102,"Census Tract 1151.02, Los Angeles County (part), Los Angeles city, California",16545
1580000US0644000037115201,0644000037115201,"Census Tract 1152.01, Los Angeles County (part), Los Angeles city, California",21327
1580000US0644000037115202,0644000037115202,"Census Tract 1152.02, Los Angeles County (part), Los Angeles city, California",20420
1580000US0644000037115301,0644000037115301,"Census Tract 1153.01, Los Angeles County (part), Los Angeles city, California",32423
1580000US0644000037115302,0644000037115302,"Census Tract 1153.02, Los Angeles County (part), Los Angeles city, California",8383
1580000US0644000037115401,0644000037115401,"Census Tract 1154.01, Los Angeles County (part), Los Angeles city, California",20757
1580000US0644000037115402,0644000037115402,"Census Tract 1154.02, Los Angeles County (part), Los Angeles city, California",15050
1580000US0644000037117100,0644000037117100,"Census Tract 1171, Los Angeles County (part), Los Angeles city, California",17303
1580000US0644000037117200,0644000037117200,"Census Tract 1172, Los Angeles County (part), Los Angeles city, California",18850
1580000US0644000037117301,0644000037117301,"Census Tract 1173.01, Los Angeles County (part), Los Angeles city, California",23217
1580000US0644000037117302,0644000037117302,"Census Tract 1173.02, Los Angeles County (part), Los Angeles city, California",26602
1580000US0644000037117303,0644000037117303,"Census Tract 1173.03, Los Angeles County (part), Los Angeles city, California",22321
1580000US0644000037117404,0644000037117404,"Census Tract 1174.04, Los Angeles County (part), Los Angeles city, California",21995
1580000US0644000037117405,0644000037117405,"Census Tract 1174.05, Los Angeles County (part), Los Angeles city, California",6340
1580000US0644000037117406,0644000037117406,"Census Tract 1174.06, Los Angeles County (part), Los Angeles city, California",8344
1580000US0644000037117510,0644000037117510,"Census Tract 1175.10, Los Angeles County (part), Los Angeles city, California",8029
1580000US0644000037117520,0644000037117520,"Census Tract 1175.20, Los Angeles County (part), Los Angeles city, California",9357
1580000US0644000037117530,0644000037117530,"Census Tract 1175.30, Los Angeles County (part), Los Angeles city, California",9871
1580000US0644000037119000,0644000037119000,"Census Tract 1190, Los Angeles County (part), Los Angeles city, California",13727
1580000US0644000037119100,0644000037119100,"Census Tract 1191, Los Angeles County (part), Los Angeles city, California",12824
1580000US0644000037119200,0644000037119200,"Census Tract 1192, Los Angeles County (part), Los Angeles city, California",12972
1580000US0644000037119310,0644000037119310,"Census Tract 1193.10, Los Angeles County (part), Los Angeles city, California",12898
1580000US0644000037119320,0644000037119320,"Census Tract 1193.20, Los Angeles County (part), Los Angeles city, California",11124
1580000US0644000037119330,0644000037119330,"Census Tract 1193.30, Los Angeles County (part), Los Angeles city, California",10704
1580000US0644000037119340,0644000037119340,"Census Tract 1193.40, Los Angeles County (part), Los Angeles city, California",8333
1580000US0644000037119400,0644000037119400,"Census Tract 1194, Los Angeles County (part), Los Angeles city, California",13617
1580000US0644000037119700,0644000037119700,"Census Tract 1197, Los Angeles County (part), Los Angeles city, California",17279
1580000US0644000037119800,0644000037119800,"Census Tract 1198, Los Angeles County (part), Los Angeles city, California",14428
1580000US0644000037119900,0644000037119900,"Census Tract 1199, Los Angeles County (part), Los Angeles city, California",15171
1580000US0644000037120010,0644000037120010,"Census Tract 1200.10, Los Angeles County (part), Los Angeles city, California",12390
1580000US0644000037120020,0644000037120020,"Census Tract 1200.20, Los Angeles County (part), Los Angeles city, California",9913
1580000US0644000037120030,0644000037120030,"Census Tract 1200.30, Los Angeles County (part), Los Angeles city, California",6757
1580000US0644000037120101,0644000037120101,"Census Tract 1201.01, Los Angeles County (part), Los Angeles city, California",10091
1580000US0644000037120102,0644000037120102,"Census Tract 1201.02, Los Angeles County (part), Los Angeles city, California",9005
1580000US0644000037120300,0644000037120300,"Census Tract 1203, Los Angeles County (part), Los Angeles city, California",14449
1580000US0644000037120400,0644000037120400,"Census Tract 1204, Los Angeles County (part), Los Angeles city, California",16436
1580000US0644000037121010,0644000037121010,"Census Tract 1210.10, Los Angeles County (part), Los Angeles city, California",14471
1580000US0644000037121020,0644000037121020,"Census Tract 1210.20, Los Angeles County (part), Los Angeles city, California",12918
1580000US0644000037121100,0644000037121100,"Census Tract 1211, Los Angeles County (part), Los Angeles city, California",17160
1580000US0644000037121210,0644000037121210,"Census Tract 1212.10, Los Angeles County (part), Los Angeles city, California",10260
1580000US0644000037121220,0644000037121220,"Census Tract 1212.20, Los Angeles County (part), Los Angeles city, California",12460
1580000US0644000037121600,0644000037121600,"Census Tract 1216, Los Angeles County (part), Los Angeles city, California",17527
1580000US0644000037121800,0644000037121800,"Census Tract 1218, Los Angeles County (part), Los Angeles city, California",11242
1580000US0644000037121900,0644000037121900,"Census Tract 1219, Los Angeles County (part), Los Angeles city, California",10322
1580000US0644000037122000,0644000037122000,"Census Tract 1220, Los Angeles County (part), Los Angeles city, California",14596
1580000US0644000037122110,0644000037122110,"Census Tract 1221.10, Los Angeles County (part), Los Angeles city, California",10854
1580000US0644000037122120,0644000037122120,"Census Tract 1221.20, Los Angeles County (part), Los Angeles city, California",11640
1580000US0644000037122200,0644000037122200,"Census Tract 1222, Los Angeles County (part), Los Angeles city, California",12435
1580000US0644000037122410,0644000037122410,"Census Tract 1224.10, Los Angeles County (part), Los Angeles city, California",7623
1580000US0644000037122420,0644000037122420,"Census Tract 1224.20, Los Angeles County (part), Los Angeles city, California",13605
1580000US0644000037123010,0644000037123010,"Census Tract 1230.10, Los Angeles County (part), Los Angeles city, California",8690
1580000US0644000037123020,0644000037123020,"Census Tract 1230.20, Los Angeles County (part), Los Angeles city, California",11534
1580000US0644000037123103,0644000037123103,"Census Tract 1231.03 (part), Los Angeles County (part), Los Angeles city, California",13832
1580000US0644000037123104,0644000037123104,"Census Tract 1231.04, Los Angeles County (part), Los Angeles city, California",16226
1580000US0644000037123203,0644000037123203,"Census Tract 1232.03, Los Angeles County (part), Los Angeles city, California",7266
1580000US0644000037123204,0644000037123204,"Census Tract 1232.04, Los Angeles County (part), Los Angeles city, California",9233
1580000US0644000037123205,0644000037123205,"Census Tract 1232.05, Los Angeles County (part), Los Angeles city, California",9268
1580000US0644000037123206,0644000037123206,"Census Tract 1232.06, Los Angeles County (part), Los Angeles city, California",10668
1580000US0644000037123301,0644000037123301,"Census Tract 1233.01, Los Angeles County (part), Los Angeles city, California",17023
1580000US0644000037123303,0644000037123303,"Census Tract 1233.03, Los Angeles County (part), Los Angeles city, California",11427
1580000US0644000037123304,0644000037123304,"Census Tract 1233.04, Los Angeles County (part), Los Angeles city, California",11712
1580000US0644000037123410,0644000037123410,"Census Tract 1234.10, Los Angeles County (part), Los Angeles city, California",10770
1580000US0644000037123420,0644000037123420,"Census Tract 1234.20, Los Angeles County (part), Los Angeles city, California",11208
1580000US0644000037123510,0644000037123510,"Census Tract 1235.10, Los Angeles County (part), Los Angeles city, California",19083
1580000US0644000037123520,0644000037123520,"Census Tract 1235.20, Los Angeles County (part), Los Angeles city, California",12820
1580000US0644000037123601,0644000037123601,"Census Tract 1236.01, Los Angeles County (part), Los Angeles city, California",15797
1580000US0644000037123602,0644000037123602,"Census Tract 1236.02, Los Angeles County (part), Los Angeles city, California",20434
1580000US0644000037123700,0644000037123700,"Census Tract 1237, Los Angeles County (part), Los Angeles city, California",17014
1580000US0644000037123800,0644000037123800,"Census Tract 1238, Los Angeles County (part), Los Angeles city, California",19186
1580000US0644000037123900,0644000037123900,"Census Tract 1239, Los Angeles County (part), Los Angeles city, California",18190
1580000US0644000037124000,0644000037124000,"Census Tract 1240, Los Angeles County (part), Los Angeles city, California",32938
1580000US0644000037124101,0644000037124101,"Census Tract 1241.01, Los Angeles County (part), Los Angeles city, California",11577
1580000US0644000037124102,0644000037124102,"Census Tract 1241.02, Los Angeles County (part), Los Angeles city, California",13686
1580000US0644000037124201,0644000037124201,"Census Tract 1242.01, Los Angeles County (part), Los Angeles city, California",15020
1580000US0644000037124202,0644000037124202,"Census Tract 1242.02, Los Angeles County (part), Los Angeles city, California",10662
1580000US0644000037124300,0644000037124300,"Census Tract 1243, Los Angeles County (part), Los Angeles city, California",12675
1580000US0644000037124400,0644000037124400,"Census Tract 1244, Los Angeles County (part), Los Angeles city, California",23513
1580000US0644000037124500,0644000037124500,"Census Tract 1245, Los Angeles County (part), Los Angeles city, California",29478
1580000US0644000037124600,0644000037124600,"Census Tract 1246, Los Angeles County (part), Los Angeles city, California",37829
1580000US0644000037124700,0644000037124700,"Census Tract 1247, Los Angeles County (part), Los Angeles city, California",38908
1580000US0644000037124901,0644000037124901,"Census Tract 1249.01, Los Angeles County (part), Los Angeles city, California",21686
1580000US0644000037125100,0644000037125100,"Census Tract 1251, Los Angeles County (part), Los Angeles city, California",31951
1580000US0644000037125200,0644000037125200,"Census Tract 1252, Los Angeles County (part), Los Angeles city, California",23733
1580000US0644000037125310,0644000037125310,"Census Tract 1253.10, Los Angeles County (part), Los Angeles city, California",14456
1580000US0644000037125320,0644000037125320,"Census Tract 1253.20, Los Angeles County (part), Los Angeles city, California",13789
1580000US0644000037125400,0644000037125400,"Census Tract 1254, Los Angeles County (part), Los Angeles city, California",24532
1580000US0644000037125500,0644000037125500,"Census Tract 1255, Los Angeles County (part), Los Angeles city, California",25673
1580000US0644000037125600,0644000037125600,"Census Tract 1256, Los Angeles County (part), Los Angeles city, California",41761
1580000US0644000037127101,0644000037127101,"Census Tract 1271.01, Los Angeles County (part), Los Angeles city, California",13873
1580000US0644000037127102,0644000037127102,"Census Tract 1271.02, Los Angeles County (part), Los Angeles city, California",12529
1580000US0644000037127210,0644000037127210,"Census Tract 1272.10, Los Angeles County (part), Los Angeles city, California",14233
1580000US0644000037127220,0644000037127220,"Census Tract 1272.20, Los Angeles County (part), Los Angeles city, California",10431
1580000US0644000037127300,0644000037127300,"Census Tract 1273, Los Angeles County (part), Los Angeles city, California",16064
1580000US0644000037127400,0644000037127400,"Census Tract 1274, Los Angeles County (part), Los Angeles city, California",12948
1580000US0644000037127510,0644000037127510,"Census Tract 1275.10, Los Angeles County (part), Los Angeles city, California",18518
1580000US0644000037127520,0644000037127520,"Census Tract 1275.20, Los Angeles County (part), Los Angeles city, California",7161
1580000US0644000037127601,0644000037127601,"Census Tract 1276.01, Los Angeles County (part), Los Angeles city, California",12561
1580000US0644000037127602,0644000037127602,"Census Tract 1276.02, Los Angeles County (part), Los Angeles city, California",12450
1580000US0644000037127710,0644000037127710,"Census Tract 1277.10, Los Angeles County (part), Los Angeles city, California",15835
1580000US0644000037127801,0644000037127801,"Census Tract 1278.01, Los Angeles County (part), Los Angeles city, California",13553
1580000US0644000037127802,0644000037127802,"Census Tract 1278.02, Los Angeles County (part), Los Angeles city, California",13742
1580000US0644000037127910,0644000037127910,"Census Tract 1279.10, Los Angeles County (part), Los Angeles city, California",13882
1580000US0644000037127920,0644000037127920,"Census Tract 1279.20, Los Angeles County (part), Los Angeles city, California",14855
1580000US0644000037128100,0644000037128100,"Census Tract 1281, Los Angeles County (part), Los Angeles city, California",13734
1580000US0644000037128210,0644000037128210,"Census Tract 1282.10, Los Angeles County (part), Los Angeles city, California",8715
1580000US0644000037128220,0644000037128220,"Census Tract 1282.20, Los Angeles County (part), Los Angeles city, California",15300
1580000US0644000037128302,0644000037128302,"Census Tract 1283.02, Los Angeles County (part), Los Angeles city, California",11224
1580000US0644000037128303,0644000037128303,"Census Tract 1283.03, Los Angeles County (part), Los Angeles city, California",8391
1580000US0644000037128400,0644000037128400,"Census Tract 1284, Los Angeles County (part), Los Angeles city, California",25680
1580000US0644000037128500,0644000037128500,"Census Tract 1285, Los Angeles County (part), Los Angeles city, California",25917
1580000US0644000037128600,0644000037128600,"Census Tract 1286, Los Angeles County (part), Los Angeles city, California",22062
1580000US0644000037128702,0644000037128702,"Census Tract 1287.02, Los Angeles County (part), Los Angeles city, California",29134
1580000US0644000037128800,0644000037128800,"Census Tract 1288, Los Angeles County (part), Los Angeles city, California",28203
1580000US0644000037128910,0644000037128910,"Census Tract 1289.10, Los Angeles County (part), Los Angeles city, California",31881
1580000US0644000037131010,0644000037131010,"Census Tract 1310.10, Los Angeles County (part), Los Angeles city, California",14512
1580000US0644000037131020,0644000037131020,"Census Tract 1310.20, Los Angeles County (part), Los Angeles city, California",14968
1580000US0644000037131100,0644000037131100,"Census Tract 1311, Los Angeles County (part), Los Angeles city, California",19932
1580000US0644000037131200,0644000037131200,"Census Tract 1312, Los Angeles County (part), Los Angeles city, California",22213
1580000US0644000037131300,0644000037131300,"Census Tract 1313, Los Angeles County (part), Los Angeles city, California",15773
1580000US0644000037131400,0644000037131400,"Census Tract 1314, Los Angeles County (part), Los Angeles city, California",18151
1580000US0644000037131600,0644000037131600,"Census Tract 1316, Los Angeles County (part), Los Angeles city, California",18633
1580000US0644000037131700,0644000037131700,"Census Tract 1317, Los Angeles County (part), Los Angeles city, California",18308
1580000US0644000037131800,0644000037131800,"Census Tract 1318, Los Angeles County (part), Los Angeles city, California",15147
1580000US0644000037131900,0644000037131900,"Census Tract 1319, Los Angeles County (part), Los Angeles city, California",20742
1580000US0644000037132000,0644000037132000,"Census Tract 1320, Los Angeles County (part), Los Angeles city, California",20866
1580000US0644000037132100,0644000037132100,"Census Tract 1321, Los Angeles County (part), Los Angeles city, California",21642
1580000US0644000037132300,0644000037132300,"Census Tract 1323, Los Angeles County (part), Los Angeles city, California",15069
1580000US0644000037132500,0644000037132500,"Census Tract 1325, Los Angeles County (part), Los Angeles city, California",15644
1580000US0644000037132700,0644000037132700,"Census Tract 1327, Los Angeles County (part), Los Angeles city, California",15834
1580000US0644000037132900,0644000037132900,"Census Tract 1329, Los Angeles County (part), Los Angeles city, California",24476
1580000US0644000037133000,0644000037133000,"Census Tract 1330, Los Angeles County (part), Los Angeles city, California",16985
1580000US0644000037133100,0644000037133100,"Census Tract 1331, Los Angeles County (part), Los Angeles city, California",19789
1580000US0644000037134000,0644000037134000,"Census Tract 1340, Los Angeles County (part), Los Angeles city, California",13641
1580000US0644000037134101,0644000037134101,"Census Tract 1341.01, Los Angeles County (part), Los Angeles city, California",18407
1580000US0644000037134103,0644000037134103,"Census Tract 1341.03, Los Angeles County (part), Los Angeles city, California",18954
1580000US0644000037134104,0644000037134104,"Census Tract 1341.04, Los Angeles County (part), Los Angeles city, California",18672
1580000US0644000037134201,0644000037134201,"Census Tract 1342.01, Los Angeles County (part), Los Angeles city, California",19536
1580000US0644000037134302,0644000037134302,"Census Tract 1343.02, Los Angeles County (part), Los Angeles city, California",27608
1580000US0644000037134303,0644000037134303,"Census Tract 1343.03, Los Angeles County (part), Los Angeles city, California",20961
1580000US0644000037134304,0644000037134304,"Census Tract 1343.04, Los Angeles County (part), Los Angeles city, California",20178
1580000US0644000037134305,0644000037134305,"Census Tract 1343.05, Los Angeles County (part), Los Angeles city, California",12824
1580000US0644000037134306,0644000037134306,"Census Tract 1343.06, Los Angeles County (part), Los Angeles city, California",17942
1580000US0644000037134401,0644000037134401,"Census Tract 1344.01 (part), Los Angeles County (part), Los Angeles city, California",38615
1580000US0644000037134421,0644000037134421,"Census Tract 1344.21, Los Angeles County (part), Los Angeles city, California",41195
1580000US0644000037134422,0644000037134422,"Census Tract 1344.22, Los Angeles County (part), Los Angeles city, California",30580
1580000US0644000037134510,0644000037134510,"Census Tract 1345.10, Los Angeles County (part), Los Angeles city, California",10651
1580000US0644000037134520,0644000037134520,"Census Tract 1345.20, Los Angeles County (part), Los Angeles city, California",13266
1580000US0644000037134710,0644000037134710,"Census Tract 1347.10, Los Angeles County (part), Los Angeles city, California",11451
1580000US0644000037134720,0644000037134720,"Census Tract 1347.20, Los Angeles County (part), Los Angeles city, California",19263
1580000US0644000037134800,0644000037134800,"Census Tract 1348, Los Angeles County (part), Los Angeles city, California",19363
1580000US0644000037134901,0644000037134901,"Census Tract 1349.01, Los Angeles County (part), Los Angeles city, California",22400
1580000US0644000037134902,0644000037134902,"Census Tract 1349.02, Los Angeles County (part), Los Angeles city, California",17416
1580000US0644000037135102,0644000037135102,"Census Tract 1351.02, Los Angeles County (part), Los Angeles city, California",27585
1580000US0644000037135111,0644000037135111,"Census Tract 1351.11, Los Angeles County (part), Los Angeles city, California",24662
1580000US0644000037135112,0644000037135112,"Census Tract 1351.12, Los Angeles County (part), Los Angeles city, California",36685
1580000US0644000037135201,0644000037135201,"Census Tract 1352.01, Los Angeles County (part), Los Angeles city, California",27907
1580000US0644000037135202,0644000037135202,"Census Tract 1352.02, Los Angeles County (part), Los Angeles city, California",27661
1580000US0644000037135203,0644000037135203,"Census Tract 1352.03 (part), Los Angeles County (part), Los Angeles city, California",29883
1580000US0644000037137000,0644000037137000,"Census Tract 1370, Los Angeles County (part), Los Angeles city, California",39209
1580000US0644000037137102,0644000037137102,"Census Tract 1371.02, Los Angeles County (part), Los Angeles city, California",33346
1580000US0644000037137201,0644000037137201,"Census Tract 1372.01, Los Angeles County (part), Los Angeles city, California",30806
1580000US0644000037137301,0644000037137301,"Census Tract 1373.01, Los Angeles County (part), Los Angeles city, California",37060
1580000US0644000037137302,0644000037137302,"Census Tract 1373.02, Los Angeles County (part), Los Angeles city, California",42337
1580000US0644000037137401,0644000037137401,"Census Tract 1374.01, Los Angeles County (part), Los Angeles city, California",37834
1580000US0644000037137402,0644000037137402,"Census Tract 1374.02, Los Angeles County (part), Los Angeles city, California",42437
1580000US0644000037137501,0644000037137501,"Census Tract 1375.01, Los Angeles County (part), Los Angeles city, California",44491
1580000US0644000037137502,0644000037137502,"Census Tract 1375.02, Los Angeles County (part), Los Angeles city, California",35410
1580000US0644000037137504,0644000037137504,"Census Tract 1375.04, Los Angeles County (part), Los Angeles city, California",73010
1580000US0644000037138000,0644000037138000,"Census Tract 1380, Los Angeles County (part), Los Angeles city, California",49567
1580000US0644000037139000,0644000037139000,"Census Tract 1390, Los Angeles County (part), Los Angeles city, California",30015
1580000US0644000037139200,0644000037139200,"Census Tract 1392, Los Angeles County (part), Los Angeles city, California",24160
1580000US0644000037139301,0644000037139301,"Census Tract 1393.01, Los Angeles County (part), Los Angeles city, California",40997
1580000US0644000037139302,0644000037139302,"Census Tract 1393.02, Los Angeles County (part), Los Angeles city, California",19379
